TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft of Vehicle,2022,1,18,23,0,29XX MAIN ST,Mount Pleasant,492647.6338,5456284.3271
Theft of Vehicle,2022,5,20,17,0,29XX QUEBEC ST,Mount Pleasant,492499.2349,5456285.2494
Theft of Vehicle,2022,5,16,12,0,2X E 2ND AVE,Mount Pleasant,492422.0703,5457382.3621
Theft of Vehicle,2022,7,12,15,0,2XX E 11TH AVE,Mount Pleasant,492838.4267,5456488.8018
Theft of Vehicle,2022,5,22,0,0,2XX E 11TH AVE,Mount Pleasant,492841.7294,5456479.5849
Theft of Vehicle,2022,8,7,21,30,2XX W 13TH AVE,Mount Pleasant,491997.2963,5456290.2531
Theft of Vehicle,2022,1,14,22,0,30XX ST CATHERINES ST,Mount Pleasant,493785.0326,5456054.0034
Theft of Vehicle,2022,3,10,18,0,3XX E 7TH AVE,Mount Pleasant,492808.8699,5456866.6121
Theft of Vehicle,2022,1,10,18,57,3XX W 6TH AVE,Mount Pleasant,491902.2563,5457001.7825
Theft of Vehicle,2022,4,21,17,0,4XX E 5TH AVE,Mount Pleasant,493042.4477,5457050.7972
Theft of Vehicle,2022,6,25,2,20,4XX KINGSWAY AVE,Mount Pleasant,493124.9409,5456208.5821
Theft of Vehicle,2022,5,6,12,0,4XX W 8TH AVE,Mount Pleasant,491717.3019,5456807.4019
Theft of Vehicle,2022,10,6,21,0,6XX E 8TH AVE,Mount Pleasant,493387.816,5456740.8583
Theft of Vehicle,2022,1,15,20,0,7X WALTER HARDWICK AVE,Mount Pleasant,492290.7814,5457582.7489
Theft of Vehicle,2022,3,26,10,0,7XX E 6TH AVE,Mount Pleasant,493522.6742,5456939.1802
Theft of Vehicle,2022,7,20,11,0,7XX E BROADWAY AVE,Mount Pleasant,493540.8402,5456643.4454
Theft of Vehicle,2022,7,12,12,0,8X W 8TH AVE,Mount Pleasant,492247.3194,5456782.3846
Theft of Vehicle,2022,7,24,0,0,8XX E 13TH AVE,Mount Pleasant,493660.7068,5456225.5856
Theft of Vehicle,2022,3,28,17,0,8XX E 6TH AVE,Mount Pleasant,493665.0572,5456937.0051
Theft of Vehicle,2022,5,30,19,30,9XX E 13TH AVE,Mount Pleasant,493792.4108,5456224.0297
Theft of Vehicle,2022,6,28,21,44,BRUNSWICK ST / E BROADWAY AVE,Mount Pleasant,492941.3029,5456673.5726
Theft of Vehicle,2022,1,9,16,5,CAROLINA ST / GREAT NORTHERN WAY,Mount Pleasant,493394.018,5457117.7167
Theft of Vehicle,2022,4,16,9,0,E 14TH AVE / QUEBEC ST,Mount Pleasant,492491.9417,5456189.5089
Theft of Vehicle,2022,6,29,8,30,E 14TH AVE / SOPHIA ST,Mount Pleasant,492841.9601,5456181.6821
Theft of Vehicle,2022,4,29,18,15,E 3RD AVE / ONTARIO ST,Mount Pleasant,492384.1857,5457287.5212
Theft of Vehicle,2022,1,14,17,0,E 6TH AVE / PRINCE ALBERT ST,Mount Pleasant,493660.8219,5456941.5954
Theft of Vehicle,2022,3,2,18,22,MANITOBA ST / W 12TH AVE,Mount Pleasant,492215.5564,5456399.9042
Theft of Vehicle,2022,10,11,3,1,ONTARIO ST / W 14TH AVE,Mount Pleasant,492344.5952,5456194.6005
Theft of Vehicle,2022,9,3,22,0,W 12TH AVE / YUKON ST,Mount Pleasant,491778.9973,5456408.2891
Theft of Vehicle,2022,8,20,20,0,W 13TH AVE / YUKON ST,Mount Pleasant,491774.4034,5456299.5258
Theft of Vehicle,2022,8,20,13,30,X ATHLETES WAY,Mount Pleasant,492388.4557,5457648.476
Vehicle Collision or Pedestrian Struck (with Injury),2022,7,10,13,20,1XX BLOCK E BROADWAY AVE,Mount Pleasant,492532.0,5456693.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,5,14,7,41,1XX BLOCK W 2ND AVE,Mount Pleasant,492209.0,5457397.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,9,30,10,22,1XX W 6TH AVE,Mount Pleasant,492201.0,5456989.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,4,12,6,52,20XX BLOCK YUKON ST,Mount Pleasant,491800.0,5457171.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,8,24,0,10,20XX CAMBIE STREET BRDG,Mount Pleasant,491649.0,5457131.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,2,3,17,3,21XX CAMBIE ST,Mount Pleasant,491661.0,5457083.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,3,31,18,31,23XX BLOCK CAMBIE ST,Mount Pleasant,491652.0,5456897.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,7,2,19,33,23XX BLOCK CAMBIE ST,Mount Pleasant,491652.0,5456897.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,8,31,16,30,24XX BLOCK MANITOBA ST,Mount Pleasant,492229.0,5456766.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,3,20,2,49,26XX BLOCK MAIN ST,Mount Pleasant,492651.0,5456575.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,3,7,18,21,26XX BLOCK ST GEORGE ST,Mount Pleasant,493232.0,5456511.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,7,29,12,56,4XX BLOCK W 7TH AVE,Mount Pleasant,491766.0,5456902.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,6,11,19,0,5XX BLOCK E 13TH AVE,Mount Pleasant,493252.0,5456234.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,9,30,12,33,8X W 2ND AVE,Mount Pleasant,492263.0,5457396.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,6,7,7,49,8XX BLOCK GREAT NORTHERN WAY,Mount Pleasant,493728.0,5457046.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,7,14,1,8,BRUNSWICK ST / E 5TH AVE,Mount Pleasant,492960.0,5457067.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,9,8,15,37,BRUNSWICK ST / E BROADWAY AVE,Mount Pleasant,492941.0,5456673.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,8,2,6,1,CAMBIE ST / W 10TH AVE,Mount Pleasant,491643.0,5456614.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,9,15,16,42,CAROLINA ST / E BROADWAY AVE,Mount Pleasant,493375.0,5456640.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,4,16,16,4,CAROLINA ST / GREAT NORTHERN WAY,Mount Pleasant,493394.0,5457117.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,17,17,36,COLUMBIA ST / W 5TH AVE,Mount Pleasant,492037.0,5457096.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,10,14,10,40,COOK ST / W 2ND AVE,Mount Pleasant,492000.0,5457369.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,9,15,0,9,E 10TH AVE / CLARK DR,Mount Pleasant,494353.0,5456519.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,5,24,9,44,E 10TH AVE / KINGSWAY AVE,Mount Pleasant,492821.0,5456583.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,24,3,13,E 12TH AVE / FRASER ST,Mount Pleasant,493510.0,5456333.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,9,29,14,50,E 12TH AVE / FRASER ST,Mount Pleasant,493510.0,5456333.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,6,1,21,18,E 12TH AVE / ST GEORGE ST,Mount Pleasant,493229.0,5456337.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,6,15,8,17,E 12TH AVE / ST GEORGE ST,Mount Pleasant,493229.0,5456337.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,9,17,18,49,E 12TH AVE / WATSON ST,Mount Pleasant,492691.0,5456385.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,5,15,1,38,E 2ND AVE / MAIN ST,Mount Pleasant,492679.0,5457365.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,7,20,18,5,E 4TH AVE / MAIN ST,Mount Pleasant,492669.0,5457177.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,2,10,11,9,E 5TH AVE / MAIN ST,Mount Pleasant,492671.0,5457076.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,9,10,5,22,E 5TH AVE / PRINCE EDWARD ST,Mount Pleasant,493041.0,5457055.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,8,28,0,2,E 6TH AVE / CLARK DR,Mount Pleasant,494366.0,5456937.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,3,9,8,57,E 8TH AVE / ST GEORGE ST,Mount Pleasant,493234.0,5456747.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,2,28,1,2,E BROADWAY AVE / CLARK DR,Mount Pleasant,494352.0,5456628.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,3,19,19,39,E BROADWAY AVE / CLARK DR,Mount Pleasant,494352.0,5456628.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,10,28,6,49,E BROADWAY AVE / KINGSWAY AVE,Mount Pleasant,492749.0,5456683.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,3,3,9,15,E BROADWAY AVE / ONTARIO ST,Mount Pleasant,492368.0,5456699.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,8,11,17,54,E BROADWAY AVE / PRINCE ALBERT ST,Mount Pleasant,493656.0,5456637.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,6,16,12,46,E BROADWAY AVE / ST GEORGE ST,Mount Pleasant,493233.0,5456642.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,9,7,16,32,FRASER ST / E 13TH AVE,Mount Pleasant,493509.0,5456231.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,6,15,22,39,GREAT NORTHERN WAY / E 2ND AVE,Mount Pleasant,493000.0,5457126.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,8,3,10,12,KEITH DR / E 6TH AVE,Mount Pleasant,494223.0,5456940.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,19,21,57,KINGSWAY AVE / E 10TH AVE,Mount Pleasant,492821.0,5456583.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,2,26,23,5,KINGSWAY AVE / E BROADWAY AVE,Mount Pleasant,492749.0,5456683.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,8,19,14,27,KINGSWAY AVE / MAIN ST,Mount Pleasant,492652.0,5456879.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,5,27,18,36,MAIN ST / E 12TH AVE,Mount Pleasant,492639.0,5456386.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,4,15,15,50,MAIN ST / E 2ND AVE,Mount Pleasant,492668.0,5457370.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,5,8,0,27,MAIN ST / E 3RD AVE,Mount Pleasant,492677.0,5457278.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,8,26,16,35,MANITOBA ST / W 2ND AVE,Mount Pleasant,492243.0,5457396.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,7,22,17,16,MANITOBA ST / W BROADWAY AVE,Mount Pleasant,492227.0,5456703.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,3,13,23,50,PRINCE EDWARD ST / E BROADWAY AVE,Mount Pleasant,493015.0,5456657.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,5,3,18,28,QUEBEC ST / E 12TH AVE,Mount Pleasant,492499.0,5456390.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,6,30,13,43,QUEBEC ST / E 2ND AVE,Mount Pleasant,492527.0,5457382.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,10,12,17,15,QUEBEC ST / E 8TH AVE,Mount Pleasant,492511.0,5456779.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,4,23,16,4,W 12TH AVE / CAMBIE ST,Mount Pleasant,491638.0,5456409.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,8,29,7,45,W 1ST AVE / MANITOBA ST,Mount Pleasant,492242.0,5457509.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,6,15,18,45,W 4TH AVE / ALBERTA ST,Mount Pleasant,491940.0,5457195.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,10,19,12,57,W 5TH AVE / COLUMBIA ST,Mount Pleasant,492037.0,5457096.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,2,25,14,2,W 6TH AVE / ALBERTA ST,Mount Pleasant,491936.0,5456995.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,5,27,10,12,W 6TH AVE / YUKON ST,Mount Pleasant,491794.0,5457002.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,6,13,16,2,W 6TH AVE / YUKON ST,Mount Pleasant,491794.0,5457002.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,10,7,17,41,W 7TH AVE / MANITOBA ST,Mount Pleasant,492230.0,5456887.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,8,29,18,20,W 8TH AVE / COLUMBIA ST,Mount Pleasant,492034.0,5456793.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,1,17,14,36,X BLOCK E 6TH AVE,Mount Pleasant,492400.0,5456983.0
Vehicle Collision or Pedestrian Struck (with Injury),2022,10,12,8,27,YUKON ST / W 12TH AVE,Mount Pleasant,491778.0,5456408.0
